,WasherDryer,TumbleDryer,WashingMachine,BaseLoad
2024-01-01 13:15:00,0.001,0.001,0.30229283432497456,0.25433333333333336
2024-01-01 13:30:00,0.001,0.001,1.2576084272631076,0.20299999999999999
2024-01-01 13:45:00,0.001,0.001,0.001,0.159
2024-01-01 14:00:00,0.001,0.001,0.001,0.159
2024-01-01 14:15:00,0.001,0.001,0.001,0.11866666666666667
2024-01-01 14:30:00,0.001,0.001,0.001,0.038
2024-01-01 14:45:00,0.001,0.001,0.001,0.22993333333333332
2024-01-01 15:00:00,0.001,0.001,0.001,0.5184666666666666
2024-01-01 15:15:00,0.001,0.001,0.001,0.038
2024-01-01 15:30:00,0.001,0.001,0.001,0.038
2024-01-01 15:45:00,0.001,0.001,0.001,0.4378
2024-01-01 16:00:00,0.001,0.001,0.001,0.04493333333333333
2024-01-01 16:15:00,0.001,0.001,0.001,0.073
2024-01-01 16:30:00,0.001,0.001,0.001,0.161
2024-01-01 16:45:00,0.001,0.001,0.001,0.058333333333333334
2024-01-01 17:00:00,0.001,0.001,0.001,0.05439232723147214
2024-01-01 17:15:00,0.001,0.001,0.001,0.0498237423726735
2024-01-01 17:30:00,0.001,0.001,0.001,0.0498237423726735
2024-01-01 17:45:00,0.001,0.001,0.001,0.0498237423726735
2024-01-01 18:00:00,0.001,0.001,0.001,0.14200407773996057
2024-01-01 18:15:00,0.001,0.001,0.001,0.48179999999999995
2024-01-01 18:30:00,0.001,0.001,0.001,0.038
2024-01-01 18:45:00,0.001,0.001,0.001,0.038
2024-01-01 19:00:00,0.001,0.001,0.001,0.038
2024-01-01 19:15:00,0.001,0.001,0.001,0.038
2024-01-01 19:30:00,0.001,0.001,0.001,0.09666666666666666
2024-01-01 19:45:00,0.001,0.001,0.001,0.12708058596077715
2024-01-01 20:00:00,0.001,0.001,0.001,0.0695521973529143
2024-01-01 20:15:00,0.001,0.001,0.001,0.16635219735291432
2024-01-01 20:30:00,0.001,0.001,0.001,0.20001119125105313
2024-01-01 20:45:00,0.001,0.001,0.001,0.20237593972558782
2024-01-01 21:00:00,0.001,0.001,0.001,0.2243759397255878
2024-01-01 21:15:00,0.001,0.001,0.001,0.29554810113736685
2024-01-01 21:30:00,0.001,0.001,0.001,0.1451759397255878
2024-01-01 21:45:00,0.001,0.001,0.001,0.48897593972558784
2024-01-01 22:00:00,0.001,0.001,0.001,0.5305680256013633
2024-01-01 22:15:00,0.001,0.001,0.001,0.2082816943019837
2024-01-01 22:30:00,0.001,0.001,0.001,0.2153759397255878
2024-01-01 22:45:00,0.001,0.001,0.001,0.6732605555295345
2024-01-01 23:00:00,0.001,0.001,0.001,0.2148237423726735
2024-01-01 23:15:00,0.001,0.001,0.001,0.4818904090393401
2024-01-01 23:30:00,0.001,0.001,0.001,0.17126666666666665
2024-01-01 23:45:00,0.001,0.001,0.001,0.5710666666666666
2024-01-02 00:00:00,0.001,0.001,0.001,0.038
2024-01-02 00:15:00,0.001,0.001,0.001,0.09666666666666666
2024-01-02 00:30:00,0.001,0.001,0.001,0.11866666666666666
2024-01-02 00:45:00,0.001,0.001,0.001,0.038
2024-01-02 01:00:00,0.001,0.001,0.001,0.038
2024-01-02 01:15:00,0.001,0.001,0.001,0.9708666666666665
2024-01-02 01:30:00,0.001,0.001,0.001,0.038
2024-01-02 01:45:00,0.001,0.001,0.001,0.5930666666666666
2024-01-02 02:00:00,0.001,0.001,0.001,0.148
2024-01-02 02:15:00,0.001,0.001,0.001,0.04533333333333333
2024-01-02 02:30:00,0.001,0.001,0.001,0.038
2024-01-02 02:45:00,0.001,0.001,0.001,0.5710666666666666
2024-01-02 03:00:00,0.001,0.001,0.001,0.038
2024-01-02 03:15:00,0.001,0.001,0.001,0.038
2024-01-02 03:30:00,0.001,0.001,0.001,0.13333333333333333
2024-01-02 03:45:00,0.001,0.001,0.001,0.082
2024-01-02 04:00:00,0.001,0.001,0.001,0.038
2024-01-02 04:15:00,0.001,0.001,0.001,0.038
2024-01-02 04:30:00,0.001,0.001,0.001,0.038
2024-01-02 04:45:00,0.001,0.001,0.001,0.038
2024-01-02 05:00:00,0.001,0.001,0.001,0.09666666666666666
2024-01-02 05:15:00,0.001,0.001,0.001,0.11866666666666666
2024-01-02 05:30:00,0.001,0.001,0.001,0.038
2024-01-02 05:45:00,0.001,0.001,0.001,0.038
2024-01-02 06:00:00,0.001,0.001,0.001,0.03973333333333333
2024-01-02 06:15:00,0.001,0.001,0.001,0.051
2024-01-02 06:30:00,0.001,0.001,0.001,0.073
2024-01-02 06:45:00,0.001,0.001,0.001,0.161
2024-01-02 07:00:00,0.001,0.001,0.001,0.058333333333333334
2024-01-02 07:15:00,0.001,0.001,0.001,0.038
2024-01-02 07:30:00,0.001,0.001,0.001,0.038
2024-01-02 07:45:00,0.001,0.001,0.001,0.038
2024-01-02 08:00:00,0.001,0.001,0.001,0.038
2024-01-02 08:15:00,0.001,0.001,0.001,0.13333333333333333
2024-01-02 08:30:00,0.001,0.001,0.001,0.082
2024-01-02 08:45:00,0.001,0.001,0.001,0.038
2024-01-02 09:00:00,0.001,0.001,0.001,0.038
2024-01-02 09:15:00,0.001,0.001,0.001,0.038
2024-01-02 09:30:00,0.001,0.001,0.001,0.038
2024-01-02 09:45:00,0.001,0.001,0.001,0.09666666666666666
2024-01-02 10:00:00,0.001,0.001,0.001,0.11866666666666666
2024-01-02 10:15:00,0.001,0.001,0.001,0.038
2024-01-02 10:30:00,0.001,0.001,0.001,0.038
2024-01-02 10:45:00,0.001,0.001,0.001,0.038
2024-01-02 11:00:00,0.001,0.001,0.001,0.038
2024-01-02 11:15:00,0.001,0.001,0.001,0.05999999999999999
2024-01-02 11:30:00,0.001,0.001,0.001,0.148
2024-01-02 11:45:00,0.001,0.001,0.001,0.04533333333333333
2024-01-02 12:00:00,0.001,0.001,0.001,0.038
2024-01-02 12:15:00,0.001,0.001,0.001,0.038
2024-01-02 12:30:00,0.001,0.001,0.001,0.038
2024-01-02 12:45:00,0.001,0.001,0.001,0.038
2024-01-02 13:00:00,0.001,0.001,0.001,0.13333333333333333
2024-01-02 13:15:00,0.001,0.001,0.001,0.082
2024-01-02 13:30:00,0.001,0.001,0.001,0.038
2024-01-02 13:45:00,0.001,0.001,0.001,0.038
2024-01-02 14:00:00,0.001,0.001,0.001,0.5710666666666666
2024-01-02 14:15:00,0.001,0.001,0.001,0.5710666666666666
2024-01-02 14:30:00,0.001,0.001,0.001,0.09666666666666666
2024-01-02 14:45:00,0.001,0.001,0.001,0.11866666666666666
2024-01-02 15:00:00,0.001,0.001,0.001,0.1106
2024-01-02 15:15:00,0.001,0.001,0.001,0.6920666666666667
2024-01-02 15:30:00,0.001,0.001,0.001,0.159
2024-01-02 15:45:00,0.001,0.001,0.001,0.16110347982352763
2024-01-02 16:00:00,0.001,0.001,0.001,0.21255219735291433
2024-01-02 16:15:00,0.001,0.001,0.001,0.2682855306862476
2024-01-02 16:30:00,0.001,0.001,0.001,0.07688553068624765
2024-01-02 16:45:00,0.001,0.001,0.001,0.0695521973529143
2024-01-02 17:00:00,0.001,0.001,0.001,0.0695521973529143
2024-01-02 17:15:00,0.001,0.001,0.001,0.1348
2024-01-02 17:30:00,0.001,0.001,0.001,0.159
2024-01-02 17:45:00,0.001,0.001,0.001,0.25433333333333336
2024-01-02 18:00:00,0.001,0.001,0.001,0.20299999999999999
2024-01-02 18:15:00,0.001,0.001,0.001,0.16609424542360413
2024-01-02 18:30:00,0.001,0.001,0.001,0.1708237423726735
2024-01-02 18:45:00,0.001,0.001,0.001,0.16275707570600684
2024-01-02 19:00:00,0.001,0.001,0.001,0.8028307020197288
2024-01-02 19:15:00,0.001,0.001,0.001,1.3880426063922544
2024-01-02 19:30:00,0.001,0.001,0.001,1.070936610460162
2024-01-02 19:45:00,0.05373565240384421,0.001,0.001,0.0695521973529143
2024-01-02 20:00:00,0.7920347860576631,0.001,0.001,0.20237593972558782
2024-01-02 20:15:00,0.7920347860576631,0.001,0.001,0.1918585406079497
2024-01-02 20:30:00,0.7920347860576631,0.001,0.001,0.18554810113736683
2024-01-02 20:45:00,0.7920347860576631,0.001,0.001,0.2243759397255878
2024-01-02 21:00:00,0.7920347860576631,0.001,0.001,0.31079944074256466
2024-01-02 21:15:00,0.7920347860576631,0.001,0.001,0.20164260639225448
2024-01-02 21:30:00,0.7920347860576631,0.001,0.001,0.33353912656872686
2024-01-02 21:45:00,0.7920347860576631,0.001,0.001,0.5874515809608946
2024-01-02 22:00:00,0.7920347860576631,0.001,0.001,0.20237593972558782
2024-01-02 22:15:00,0.7920347860576631,0.001,0.001,0.20237593972558782
2024-01-02 22:30:00,0.7920347860576631,0.001,0.001,0.29376802560136334
2024-01-02 22:45:00,0.7920347860576631,0.001,0.001,0.7424464427765185
2024-01-02 23:00:00,0.7392991336538189,0.001,0.001,0.05403070201972874
2024-01-02 23:15:00,0.001,0.001,0.001,0.06875506078442208
2024-01-02 23:30:00,0.001,0.001,0.001,0.11364260639225446
2024-01-02 23:45:00,0.001,0.001,0.001,0.20237593972558782
2024-01-03 00:00:00,0.001,0.001,0.001,0.26104260639225446
2024-01-03 00:15:00,0.001,0.001,0.001,0.2735836124941156
2024-01-03 00:30:00,0.001,0.001,0.001,0.1716208789411657
2024-01-03 00:45:00,0.001,0.001,0.001,0.12673333333333334
2024-01-03 01:00:00,0.001,0.001,0.001,0.5710666666666666
2024-01-03 01:15:00,0.001,0.001,0.001,0.038
2024-01-03 01:30:00,0.001,0.001,0.001,0.05999999999999999
2024-01-03 01:45:00,0.001,0.001,0.001,0.148
2024-01-03 02:00:00,0.001,0.001,0.001,0.04533333333333333
2024-01-03 02:15:00,0.001,0.001,0.001,0.038
2024-01-03 02:30:00,0.001,0.001,0.001,0.038
2024-01-03 02:45:00,0.001,0.001,0.001,0.038
2024-01-03 03:00:00,0.001,0.001,0.001,0.038
2024-01-03 03:15:00,0.001,0.001,0.001,0.13333333333333333
2024-01-03 03:30:00,0.001,0.001,0.001,0.082
2024-01-03 03:45:00,0.001,0.001,0.001,0.038
2024-01-03 04:00:00,0.001,0.001,0.001,0.038
2024-01-03 04:15:00,0.001,0.001,0.001,0.038
2024-01-03 04:30:00,0.001,0.001,0.001,0.038
2024-01-03 04:45:00,0.001,0.001,0.001,0.09666666666666666
2024-01-03 05:00:00,0.001,0.001,0.001,0.11866666666666666
2024-01-03 05:15:00,0.001,0.001,0.001,0.038
2024-01-03 05:30:00,0.001,0.001,0.001,0.038
2024-01-03 05:45:00,0.001,0.001,0.001,0.038
2024-01-03 06:00:00,0.001,0.001,0.001,0.038
2024-01-03 06:15:00,0.001,0.001,0.001,0.5930666666666666
2024-01-03 06:30:00,0.001,0.001,0.001,0.148
2024-01-03 06:45:00,0.001,0.001,0.001,0.04533333333333333
2024-01-03 07:00:00,0.001,0.001,0.001,0.10253333333333334
2024-01-03 07:15:00,0.001,0.001,0.001,0.159
2024-01-03 07:30:00,0.001,0.001,0.001,0.159
2024-01-03 07:45:00,0.001,0.001,0.001,0.159
2024-01-03 08:00:00,0.001,0.001,0.001,0.25433333333333336
2024-01-03 08:15:00,0.001,0.001,0.001,0.5221333333333333
2024-01-03 08:30:00,0.001,0.001,0.001,0.044066666666666664
2024-01-03 08:45:00,0.001,0.001,0.001,0.051
2024-01-03 09:00:00,0.001,0.001,0.001,0.051
2024-01-03 09:15:00,0.001,0.001,0.001,0.051
2024-01-03 09:30:00,0.001,0.001,0.001,0.10966666666666666
2024-01-03 09:45:00,0.001,0.001,0.001,0.12126666666666666
2024-01-03 10:00:00,0.001,0.001,0.001,0.5710666666666666
2024-01-03 10:15:00,0.001,0.001,0.001,0.038
2024-01-03 10:30:00,0.001,0.001,0.001,0.038
2024-01-03 10:45:00,0.001,0.001,0.001,0.038
2024-01-03 11:00:00,0.001,0.001,0.001,0.05999999999999999
2024-01-03 11:15:00,0.001,0.001,0.001,0.148
2024-01-03 11:30:00,0.001,0.001,0.001,0.05573333333333333
2024-01-03 11:45:00,0.001,0.001,0.001,0.051
2024-01-03 12:00:00,0.001,0.001,0.001,0.051
2024-01-03 12:15:00,0.001,0.001,0.001,0.051
2024-01-03 12:30:00,0.001,0.001,0.001,0.0406
2024-01-03 12:45:00,0.001,0.001,0.001,0.13333333333333333
2024-01-03 13:00:00,0.001,0.001,0.001,0.082
2024-01-03 13:15:00,0.001,0.001,0.001,0.038
2024-01-03 13:30:00,0.001,0.001,0.001,0.038
2024-01-03 13:45:00,0.001,0.001,0.001,0.038
2024-01-03 14:00:00,0.001,0.001,0.001,0.038
2024-01-03 14:15:00,0.001,0.001,0.001,0.09666666666666666
2024-01-03 14:30:00,0.001,0.001,0.001,0.11866666666666666
2024-01-03 14:45:00,0.001,0.001,0.001,0.038
2024-01-03 15:00:00,0.001,0.001,0.001,0.43779999999999997
2024-01-03 15:15:00,0.001,0.001,0.001,0.038
2024-01-03 15:30:00,0.001,0.001,0.001,0.038
2024-01-03 15:45:00,0.001,0.001,0.001,0.05999999999999999
2024-01-03 16:00:00,0.001,0.001,0.001,0.5478
2024-01-03 16:15:00,0.001,0.001,0.001,0.5784
2024-01-03 16:30:00,0.001,0.001,0.001,0.038
2024-01-03 16:45:00,0.001,0.001,0.001,0.038
2024-01-03 17:00:00,0.001,0.001,0.001,0.038
2024-01-03 17:15:00,0.001,0.001,0.001,0.038
2024-01-03 17:30:00,0.001,0.001,0.001,0.13333333333333333
2024-01-03 17:45:00,0.001,0.001,0.001,0.082
2024-01-03 18:00:00,0.001,0.001,0.001,0.038
2024-01-03 18:15:00,0.001,0.001,0.001,0.038
2024-01-03 18:30:00,0.001,0.001,0.001,0.038
2024-01-03 18:45:00,0.001,0.001,0.001,0.038
2024-01-03 19:00:00,0.001,0.001,0.001,0.09666666666666666
2024-01-03 19:15:00,0.001,0.001,0.001,0.11866666666666666
2024-01-03 19:30:00,0.001,0.001,0.001,0.04010347982352762
2024-01-03 19:45:00,0.001,0.001,0.001,0.0695521973529143
2024-01-03 20:00:00,0.001,0.001,0.001,0.0695521973529143
2024-01-03 20:15:00,0.001,0.001,0.001,0.0695521973529143
2024-01-03 20:30:00,0.001,0.001,0.001,0.09155219735291431
2024-01-03 20:45:00,0.001,0.001,0.001,0.7084119043725257
2024-01-03 21:00:00,0.001,0.001,0.001,0.04533333333333333
2024-01-03 21:15:00,0.001,0.001,0.001,0.08850347982352762
2024-01-03 21:30:00,0.001,0.001,0.001,0.19055219735291432
2024-01-03 21:45:00,0.001,0.001,0.001,0.19055219735291432
2024-01-03 22:00:00,0.001,0.001,0.001,0.19055219735291432
2024-01-03 22:15:00,0.001,0.001,0.001,0.6856855306862477
2024-01-03 22:30:00,0.001,0.001,0.001,0.18370146490194286
2024-01-03 22:45:00,0.001,0.001,0.001,0.038
2024-01-03 23:00:00,0.001,0.001,0.001,0.038
2024-01-03 23:15:00,0.001,0.001,0.001,0.0450942454236041
2024-01-03 23:30:00,0.001,0.001,0.001,0.0498237423726735
2024-01-03 23:45:00,0.001,0.001,0.001,0.10849040903934017
2024-01-04 00:00:00,0.001,0.001,0.001,0.13049040903934014
2024-01-04 00:15:00,0.001,0.001,0.001,0.0498237423726735
2024-01-04 00:30:00,0.001,0.001,0.001,0.44962374237267344
2024-01-04 00:45:00,0.001,0.001,0.001,0.04115299796604626
2024-01-04 01:00:00,0.001,0.001,0.001,0.038
2024-01-04 01:15:00,0.001,0.001,0.001,0.05999999999999999
2024-01-04 01:30:00,0.001,0.001,0.001,0.148
2024-01-04 01:45:00,0.001,0.001,0.001,0.04533333333333333
2024-01-04 02:00:00,0.001,0.001,0.001,0.038
2024-01-04 02:15:00,0.001,0.001,0.001,0.038
2024-01-04 02:30:00,0.001,0.001,0.001,0.038
2024-01-04 02:45:00,0.001,0.001,0.001,0.038
2024-01-04 03:00:00,0.001,0.001,0.001,0.13333333333333333
2024-01-04 03:15:00,0.001,0.001,0.001,0.082
2024-01-04 03:30:00,0.001,0.001,0.001,0.038
2024-01-04 03:45:00,0.001,0.001,0.001,0.038
2024-01-04 04:00:00,0.001,0.001,0.001,0.038
2024-01-04 04:15:00,0.001,0.001,0.001,0.038
2024-01-04 04:30:00,0.001,0.001,0.001,0.09666666666666666
2024-01-04 04:45:00,0.001,0.001,0.001,0.11866666666666666
2024-01-04 05:00:00,0.001,0.001,0.001,0.038
2024-01-04 05:15:00,0.001,0.001,0.001,0.038
2024-01-04 05:30:00,0.001,0.001,0.001,0.038
2024-01-04 05:45:00,0.001,0.001,0.001,0.038
2024-01-04 06:00:00,0.001,0.001,0.001,0.05999999999999999
2024-01-04 06:15:00,0.001,0.001,0.001,0.148
2024-01-04 06:30:00,0.001,0.001,0.001,0.04533333333333333
2024-01-04 06:45:00,0.001,0.001,0.001,0.038
2024-01-04 07:00:00,0.001,0.001,0.001,0.04666666666666666
2024-01-04 07:15:00,0.001,0.001,0.001,0.051
2024-01-04 07:30:00,0.001,0.001,0.001,0.051
2024-01-04 07:45:00,0.001,0.001,0.001,0.14633333333333332
2024-01-04 08:00:00,0.001,0.001,0.001,0.08633333333333333
2024-01-04 08:15:00,0.001,0.001,0.001,0.038
2024-01-04 08:30:00,0.001,0.001,0.001,0.038
2024-01-04 08:45:00,0.001,0.001,0.001,0.038
2024-01-04 09:00:00,0.001,0.001,0.001,0.038
2024-01-04 09:15:00,0.001,0.001,0.001,0.09666666666666666
2024-01-04 09:30:00,0.001,0.001,0.001,0.11866666666666666
2024-01-04 09:45:00,0.001,0.001,0.001,0.038
2024-01-04 10:00:00,0.001,0.001,0.001,0.038
2024-01-04 10:15:00,0.001,0.001,0.001,0.038
2024-01-04 10:30:00,0.001,0.001,0.001,0.038
2024-01-04 10:45:00,0.001,0.001,0.001,0.05999999999999999
2024-01-04 11:00:00,0.001,0.001,0.001,0.148
2024-01-04 11:15:00,0.001,0.001,0.001,0.04533333333333333
2024-01-04 11:30:00,0.001,0.001,0.001,0.038
2024-01-04 11:45:00,0.001,0.001,0.001,0.038
2024-01-04 12:00:00,0.001,0.001,0.001,0.038
2024-01-04 12:15:00,0.001,0.001,0.001,0.038
2024-01-04 12:30:00,0.001,0.001,0.001,0.13333333333333333
2024-01-04 12:45:00,0.001,0.001,0.001,0.082
2024-01-04 13:00:00,0.001,0.001,0.001,0.038
2024-01-04 13:15:00,0.001,0.001,0.001,0.038
2024-01-04 13:30:00,0.001,0.001,0.001,0.038
2024-01-04 13:45:00,0.001,0.001,0.001,0.038
2024-01-04 14:00:00,0.001,0.001,0.001,0.09666666666666666
2024-01-04 14:15:00,0.001,0.001,0.001,0.11866666666666666
2024-01-04 14:30:00,0.001,0.001,0.001,0.3045333333333333
2024-01-04 14:45:00,0.001,0.001,0.001,0.5710666666666666
2024-01-04 15:00:00,0.001,0.001,0.001,0.17126666666666665
2024-01-04 15:15:00,0.001,0.001,0.001,0.038
2024-01-04 15:30:00,0.001,0.001,0.001,0.05999999999999999
2024-01-04 15:45:00,0.001,0.001,0.001,0.148
2024-01-04 16:00:00,0.001,0.001,0.001,0.04533333333333333
2024-01-04 16:15:00,0.001,0.001,0.001,0.038
2024-01-04 16:30:00,0.001,0.001,0.001,0.038
2024-01-04 16:45:00,0.001,0.001,0.001,0.3045333333333333
2024-01-04 17:00:00,0.001,0.001,0.001,0.7043333333333333
2024-01-04 17:15:00,0.001,0.001,0.001,0.13333333333333333
2024-01-04 17:30:00,0.001,0.001,0.001,0.082
2024-01-04 17:45:00,0.001,0.001,0.001,0.038
2024-01-04 18:00:00,0.001,0.001,0.001,0.0498237423726735
2024-01-04 18:15:00,0.001,0.001,0.001,0.05155707570600684
2024-01-04 18:30:00,0.001,0.001,0.001,0.0628237423726735
2024-01-04 18:45:00,0.001,0.001,0.001,0.12149040903934018
2024-01-04 19:00:00,0.001,0.001,0.001,0.14349040903934016
2024-01-04 19:15:00,0.001,0.001,0.001,0.08175950432291242
2024-01-04 19:30:00,0.001,0.001,0.001,0.09459152661834017
2024-01-04 19:45:00,0.001,0.001,0.001,0.20237593972558782
2024-01-04 20:00:00,0.001,0.001,0.001,0.20237593972558782
2024-01-04 20:15:00,0.001,0.001,0.001,0.2243759397255878
2024-01-04 20:30:00,0.001,0.001,0.001,0.2829272221962011
2024-01-04 20:45:00,0.001,0.001,0.001,0.07329040903934017
2024-01-04 21:00:00,0.001,0.001,0.001,0.04588249491511567
2024-01-04 21:15:00,0.001,0.001,0.001,0.4378
2024-01-04 21:30:00,0.001,0.001,0.001,0.5710666666666666
2024-01-04 21:45:00,0.001,0.001,0.001,0.06324175788233145
2024-01-04 22:00:00,0.001,0.001,0.001,0.16488553068624764
2024-01-04 22:15:00,0.001,0.001,0.001,0.1135521973529143
2024-01-04 22:30:00,0.001,0.001,0.001,0.0695521973529143
2024-01-04 22:45:00,0.001,0.001,0.001,0.05693131841174858
2024-01-04 23:00:00,0.001,0.001,0.001,0.038
2024-01-04 23:15:00,0.001,0.001,0.001,0.038
2024-01-04 23:30:00,0.001,0.001,0.001,0.15313333333333334
2024-01-04 23:45:00,0.001,0.001,0.001,0.23966666666666667
2024-01-05 00:00:00,0.001,0.001,0.001,0.159
2024-01-05 00:15:00,0.001,0.001,0.001,0.159
2024-01-05 00:30:00,0.001,0.001,0.001,0.5588
2024-01-05 00:45:00,0.001,0.001,0.001,0.12673333333333334
2024-01-05 01:00:00,0.001,0.001,0.001,0.05999999999999999
2024-01-05 01:15:00,0.001,0.001,0.001,0.148
2024-01-05 01:30:00,0.001,0.001,0.001,0.04533333333333333
2024-01-05 01:45:00,0.001,0.001,0.001,0.038
2024-01-05 02:00:00,0.001,0.001,0.001,0.038
2024-01-05 02:15:00,0.001,0.001,0.001,0.038
2024-01-05 02:30:00,0.001,0.001,0.001,0.038
2024-01-05 02:45:00,0.001,0.001,0.001,0.13333333333333333
2024-01-05 03:00:00,0.001,0.001,0.001,0.082
2024-01-05 03:15:00,0.001,0.001,0.001,0.038
2024-01-05 03:30:00,0.001,0.001,0.001,0.038
2024-01-05 03:45:00,0.001,0.001,0.001,0.09446666666666667
2024-01-05 04:00:00,0.001,0.001,0.001,0.159
2024-01-05 04:15:00,0.001,0.001,0.001,0.6174666666666666
2024-01-05 04:30:00,0.001,0.001,0.001,0.23966666666666667
2024-01-05 04:45:00,0.001,0.001,0.001,0.6920666666666667
2024-01-05 05:00:00,0.001,0.001,0.001,0.046066666666666665
2024-01-05 05:15:00,0.001,0.001,0.001,0.038
2024-01-05 05:30:00,0.001,0.001,0.001,0.43779999999999997
2024-01-05 05:45:00,0.001,0.001,0.001,0.05999999999999999
2024-01-05 06:00:00,0.001,0.001,0.001,0.148
2024-01-05 06:15:00,0.001,0.001,0.001,0.04533333333333333
2024-01-05 06:30:00,0.001,0.001,0.001,0.4378
2024-01-05 06:45:00,0.001,0.001,0.001,0.038
2024-01-05 07:00:00,0.001,0.001,0.001,0.0484
2024-01-05 07:15:00,0.001,0.001,0.001,0.051
2024-01-05 07:30:00,0.001,0.001,0.001,0.14633333333333332
2024-01-05 07:45:00,0.001,0.001,0.001,0.095
2024-01-05 08:00:00,0.001,0.001,0.001,0.4404
2024-01-05 08:15:00,0.001,0.001,0.001,0.038
2024-01-05 08:30:00,0.001,0.001,0.001,0.0432
2024-01-05 08:45:00,0.001,0.001,0.001,0.051
2024-01-05 09:00:00,0.001,0.001,0.001,0.6427333333333334
2024-01-05 09:15:00,0.001,0.001,0.001,0.13166666666666668
2024-01-05 09:30:00,0.001,0.001,0.001,0.4508
2024-01-05 09:45:00,0.001,0.001,0.001,0.17386666666666664
2024-01-05 10:00:00,0.001,0.001,0.001,0.038
2024-01-05 10:15:00,0.001,0.001,0.001,0.038
2024-01-05 10:30:00,0.001,0.001,0.001,0.05999999999999999
2024-01-05 10:45:00,0.001,0.001,0.001,0.148
2024-01-05 11:00:00,0.001,0.001,0.001,0.04533333333333333
2024-01-05 11:15:00,0.001,0.001,0.001,0.038
2024-01-05 11:30:00,0.001,0.001,0.001,0.038
2024-01-05 11:45:00,0.001,0.001,0.001,0.038
2024-01-05 12:00:00,0.001,0.001,0.001,0.038
2024-01-05 12:15:00,0.001,0.001,0.001,0.13333333333333333
2024-01-05 12:30:00,0.001,0.001,0.001,0.082
2024-01-05 12:45:00,0.001,0.001,0.001,0.038
2024-01-05 13:00:00,0.001,0.001,0.001,0.038
2024-01-05 13:15:00,0.001,0.001,0.001,0.038
2024-01-05 13:30:00,0.001,0.001,0.001,0.4378
2024-01-05 13:45:00,0.001,0.001,0.001,0.09666666666666666
2024-01-05 14:00:00,0.001,0.001,0.001,0.11866666666666666
2024-01-05 14:15:00,0.001,0.001,0.001,0.038
2024-01-05 14:30:00,0.001,0.001,0.001,0.038
2024-01-05 14:45:00,0.001,0.001,0.001,0.038
2024-01-05 15:00:00,0.001,0.001,0.001,0.038
2024-01-05 15:15:00,0.001,0.001,0.001,0.05999999999999999
2024-01-05 15:30:00,0.001,0.001,0.001,0.148
2024-01-05 15:45:00,0.001,0.001,0.001,0.04533333333333333
2024-01-05 16:00:00,0.001,0.001,0.001,0.038
2024-01-05 16:15:00,0.001,0.001,0.001,0.4378
2024-01-05 16:30:00,0.001,0.001,0.001,0.038
2024-01-05 16:45:00,0.001,0.001,0.001,0.0485173991176381
2024-01-05 17:00:00,0.001,0.001,0.001,0.24555219735291428
2024-01-05 17:15:00,0.001,0.001,0.001,0.2345521973529143
2024-01-05 17:30:00,0.001,0.001,0.001,0.19055219735291432
2024-01-05 17:45:00,0.001,0.001,0.001,0.19055219735291432
2024-01-05 18:00:00,0.001,0.001,0.001,0.17372435876469336
2024-01-05 18:15:00,0.001,0.001,0.001,0.05413333333333333
2024-01-05 18:30:00,0.001,0.001,0.001,0.10691391005631704
2024-01-05 18:45:00,0.001,0.001,0.001,0.13049040903934014
2024-01-05 19:00:00,0.001,0.001,0.001,0.0498237423726735
2024-01-05 19:15:00,0.001,0.001,0.001,0.06595707570600683
2024-01-05 19:30:00,0.001,0.001,0.001,0.1708237423726735
2024-01-05 19:45:00,0.001,0.001,0.001,0.1721434162431799
2024-01-05 20:00:00,0.001,0.001,0.001,0.21255219735291433
2024-01-05 20:15:00,0.001,0.001,0.001,0.3005521973529143
2024-01-05 20:30:00,0.001,0.001,0.001,0.13335219735291431
2024-01-05 20:45:00,0.001,0.001,0.001,0.4696134660039214
2024-01-05 21:00:00,0.001,0.001,0.001,0.0498237423726735
2024-01-05 21:15:00,0.001,0.001,0.001,0.5828904090393401
2024-01-05 21:30:00,0.001,0.001,0.001,0.44962374237267344
2024-01-05 21:45:00,0.001,0.001,0.001,0.16829535376481067
2024-01-05 22:00:00,0.001,0.001,0.001,0.1253759397255878
2024-01-05 22:15:00,0.001,0.001,0.001,0.071916945827449
2024-01-05 22:30:00,0.001,0.001,0.001,0.0695521973529143
2024-01-05 22:45:00,0.001,0.001,0.001,0.0695521973529143
2024-01-05 23:00:00,0.001,0.001,0.001,0.6699701464901943
2024-01-05 23:15:00,0.001,0.001,0.001,0.4842
2024-01-05 23:30:00,0.001,0.001,0.001,0.5062
2024-01-05 23:45:00,0.001,0.001,0.001,0.159
2024-01-06 00:00:00,0.001,0.001,0.001,0.5184666666666666
2024-01-06 00:15:00,0.001,0.001,0.001,0.038
2024-01-06 00:30:00,0.001,0.001,0.001,0.038
2024-01-06 00:45:00,0.001,0.001,0.001,0.05999999999999999
2024-01-06 01:00:00,0.001,0.001,0.001,0.148
2024-01-06 01:15:00,0.001,0.001,0.001,0.04533333333333333
2024-01-06 01:30:00,0.001,0.001,0.001,0.038
2024-01-06 01:45:00,0.001,0.001,0.001,0.038
2024-01-06 02:00:00,0.001,0.001,0.001,0.038
2024-01-06 02:15:00,0.001,0.001,0.001,0.038
2024-01-06 02:30:00,0.001,0.001,0.001,0.13333333333333333
