,WasherDryer,DishWasher,BaseLoad
2024-01-04 01:45:00,0.001,0.0,0.3323333333333333
2024-01-04 02:00:00,0.001,0.0,0.09766666666666665
2024-01-04 02:15:00,0.001,0.0,0.11933333333333333
2024-01-04 02:30:00,0.001,0.0,0.202
2024-01-04 02:45:00,0.001,0.0,0.047
2024-01-04 03:00:00,0.001,0.0,0.08366666666666665
2024-01-04 03:15:00,0.001,0.0,0.269
2024-01-04 03:30:00,0.001,0.0,0.237
2024-01-04 03:45:00,0.001,0.0,0.078
2024-01-04 04:00:00,0.001,0.0,0.202
2024-01-04 04:15:00,0.001,0.0,0.08833333333333333
2024-01-04 04:30:00,0.001,0.0,0.08366666666666665
2024-01-04 04:45:00,0.001,0.0,0.1423333333333333
2024-01-04 05:00:00,0.001,0.0,0.7574000000000001
2024-01-04 05:15:00,0.001,0.0,0.18633333333333332
2024-01-04 05:30:00,0.001,0.0,0.19166666666666668
2024-01-04 05:45:00,0.001,0.0,0.12966666666666668
2024-01-04 06:00:00,0.001,0.0,0.08366666666666665
2024-01-04 06:15:00,0.001,0.0,0.1423333333333333
2024-01-04 06:30:00,0.001,0.0,0.08499999999999999
2024-01-04 06:45:00,0.001,0.0,0.237
2024-01-04 07:00:00,0.001,0.0,2.638
2024-01-04 07:15:00,0.001,0.0,0.5021333333333333
2024-01-04 07:30:00,0.001,0.0,0.49646666666666667
2024-01-04 07:45:00,0.001,0.0,0.42186666666666667
2024-01-04 08:00:00,0.001,0.0,0.20533333333333334
2024-01-04 08:15:00,0.001,0.0,0.6564666666666668
2024-01-04 08:30:00,0.001,0.0,0.8198000000000001
2024-01-04 08:45:00,0.001,0.0,0.7608
2024-01-04 09:00:00,0.001,0.0,0.215
2024-01-04 09:15:00,0.001,0.0,0.18266666666666667
2024-01-04 09:30:00,0.001,0.0,0.4467999999999999
2024-01-04 09:45:00,0.001,0.0,0.047
2024-01-04 10:00:00,0.001,0.0,0.7400666666666668
2024-01-04 10:15:00,0.001,0.0,0.37933333333333336
2024-01-04 10:30:00,0.001,0.0,0.13533333333333336
2024-01-04 10:45:00,0.001,0.0,0.1423333333333333
2024-01-04 11:00:00,0.001,0.0,0.047
2024-01-04 11:15:00,0.001,0.0,0.047
2024-01-04 11:30:00,0.001,0.0,0.047
2024-01-04 11:45:00,0.001,0.0,0.37133333333333335
2024-01-04 12:00:00,0.001,0.0,0.7031333333333334
2024-01-04 12:15:00,0.001,0.0,0.1423333333333333
2024-01-04 12:30:00,0.001,0.0,0.3135333333333333
2024-01-04 12:45:00,0.001,0.0,0.38786666666666664
2024-01-04 13:00:00,0.001,0.0,0.181
2024-01-04 13:15:00,0.001,0.0,0.32466666666666666
2024-01-04 13:30:00,0.001,0.0,0.542
2024-01-04 13:45:00,0.001,0.0,0.34193333333333337
2024-01-04 14:00:00,0.001,0.0,0.12766666666666668
2024-01-04 14:15:00,0.001,0.0,0.047
2024-01-04 14:30:00,0.001,0.0,0.047
2024-01-04 14:45:00,0.001,0.0,0.09866666666666667
2024-01-04 15:00:00,0.001,0.0,0.33999999999999997
2024-01-04 15:15:00,0.001,0.0,0.353
2024-01-04 15:30:00,0.001,0.0,0.13686666666666666
2024-01-04 15:45:00,0.001,0.0,0.168
2024-01-04 16:00:00,0.001,0.0,0.168
2024-01-04 16:15:00,0.001,0.0,0.17833333333333334
2024-01-04 16:30:00,0.001,0.0,0.6262000000000001
2024-01-04 16:45:00,0.001,0.0,0.7438666666666667
2024-01-04 17:00:00,0.001,0.0,0.7324666666666667
2024-01-04 17:15:00,0.001,0.0,0.168
2024-01-04 17:30:00,0.001,0.0,0.10346666666666667
2024-01-04 17:45:00,0.001,0.0,0.12766666666666668
2024-01-04 18:00:00,0.001,0.0,0.5782666666666666
2024-01-04 18:15:00,0.001,0.0,2.2757333333333336
2024-01-04 18:30:00,0.001,0.0,3.039
2024-01-04 18:45:00,0.001,0.0,0.5615333333333333
2024-01-04 19:00:00,0.001,0.0,0.28200000000000003
2024-01-04 19:15:00,0.001,0.0,0.15360000000000001
2024-01-04 19:30:00,0.001,0.0,0.9469177464405809
2024-01-04 19:45:00,0.001,1.2003333333333333,0.5460237423726735
2024-01-04 20:00:00,0.001,1.8002,0.3771570757060069
2024-01-04 20:15:00,0.001,1.3504,0.5038237423726735
2024-01-04 20:30:00,0.001,0.30079999999999996,0.48571707570600686
2024-01-04 20:45:00,0.001,0.0,0.42028057672298375
2024-01-04 21:00:00,0.001,0.0,0.5157
2024-01-04 21:15:00,0.001,0.0,1.0878333333333332
2024-01-04 21:30:00,0.001,0.0,0.4687
2024-01-04 21:45:00,0.001,0.0,1.0847666666666667
2024-01-04 22:00:00,0.001,0.0,0.6262059959320926
2024-01-04 22:15:00,0.26467826201922107,0.0,0.44919040903934015
2024-01-04 22:30:00,0.7920347860576631,0.0,0.4731904090393402
2024-01-04 22:45:00,0.7920347860576631,0.0,0.6868570757060067
2024-01-04 23:00:00,0.7920347860576631,0.0,0.5088570757060068
2024-01-04 23:15:00,0.7920347860576631,0.0,0.3881237423726735
2024-01-04 23:30:00,0.7920347860576631,0.0,0.4691549161581782
2024-01-04 23:45:00,0.7920347860576631,0.0,0.4557
2024-01-05 00:00:00,0.7920347860576631,0.0,0.21936666666666668
2024-01-05 00:15:00,0.7920347860576631,0.0,0.39958249491511566
2024-01-05 00:30:00,0.7920347860576631,0.0,0.30819040903934014
2024-01-05 00:45:00,0.7920347860576631,0.0,0.1945237423726735
2024-01-05 01:00:00,0.7920347860576631,0.0,0.6196570757060068
2024-01-05 01:15:00,0.6865634812499747,0.0,0.3845237423726735
2024-01-05 01:30:00,0.001,0.0,0.3301589938981388
2024-01-05 01:45:00,0.001,0.0,0.35036666666666666
2024-01-05 02:00:00,0.001,0.0,0.25628
2024-01-05 02:15:00,0.001,0.0,0.047
2024-01-05 02:30:00,0.001,0.0,0.047
2024-01-05 02:45:00,0.001,0.0,0.123
2024-01-05 03:00:00,0.001,0.0,0.2736666666666666
2024-01-05 03:15:00,0.001,0.0,0.224
2024-01-05 03:30:00,0.001,0.0,0.6018000000000001
2024-01-05 03:45:00,0.001,0.0,0.08833333333333333
2024-01-05 04:00:00,0.001,0.0,0.047
2024-01-05 04:15:00,0.001,0.0,0.047
2024-01-05 04:30:00,0.001,0.0,0.21033333333333332
2024-01-05 04:45:00,0.001,0.0,0.3323333333333333
2024-01-05 05:00:00,0.001,0.0,0.4582
2024-01-05 05:15:00,0.001,0.0,0.26293333333333335
2024-01-05 05:30:00,0.001,0.0,0.4468
2024-01-05 05:45:00,0.001,0.0,0.047
2024-01-05 06:00:00,0.001,0.0,0.08366666666666665
2024-01-05 06:15:00,0.001,0.0,0.31966666666666665
2024-01-05 06:30:00,0.001,0.0,0.8227333333333334
2024-01-05 06:45:00,0.001,0.0,0.4908666666666667
2024-01-05 07:00:00,0.001,0.0,2.3458666666666668
2024-01-05 07:15:00,0.001,0.0,0.151
2024-01-05 07:30:00,0.001,0.0,0.7223098323163565
2024-01-05 07:45:00,0.001,0.0,1.8522904090393404
2024-01-05 08:00:00,0.001,0.0,2.494357075706007
2024-01-05 08:15:00,0.001,0.0,0.7152904090393403
2024-01-05 08:30:00,0.001,0.0,0.48195707570600693
2024-01-05 08:45:00,0.001,0.0,0.07182374237267351
2024-01-05 09:00:00,0.001,0.0,0.09745491615817822
2024-01-05 09:15:00,0.001,0.0,0.15533333333333335
2024-01-05 09:30:00,0.001,0.0,0.16933333333333334
2024-01-05 09:45:00,0.001,0.0,0.5330666666666667
2024-01-05 10:00:00,0.001,0.0,0.4032
2024-01-05 10:15:00,0.001,0.0,0.054799999999999995
2024-01-05 10:30:00,0.001,0.0,0.10612566056480548
2024-01-05 10:45:00,0.001,0.0,0.16715707570600685
2024-01-05 11:00:00,0.001,0.0,0.07182374237267351
2024-01-05 11:15:00,0.001,0.0,0.33769040903934017
2024-01-05 11:30:00,0.001,0.0,0.32915707570600683
2024-01-05 11:45:00,0.001,0.0,0.049364748474534696
2024-01-05 12:00:00,0.001,0.0,0.11593333333333335
2024-01-05 12:15:00,0.001,0.0,2.182533333333333
2024-01-05 12:30:00,0.001,0.0,1.2875333333333334
2024-01-05 12:45:00,0.001,0.0,0.261
2024-01-05 13:00:00,0.1592069572115326,0.0,0.39553333333333335
2024-01-05 13:15:00,0.7920347860576631,0.0,0.2260079141242245
2024-01-05 13:30:00,0.7920347860576631,0.0,0.21649040903934016
2024-01-05 13:45:00,0.7920347860576631,0.0,0.8082237423726736
2024-01-05 14:00:00,0.7920347860576631,0.0,0.1798237423726735
2024-01-05 14:15:00,0.7920347860576631,0.0,0.23149040903934018
2024-01-05 14:30:00,0.7920347860576631,0.0,0.30658441310724766
2024-01-05 14:45:00,0.7920347860576631,0.0,0.802
2024-01-05 15:00:00,0.7920347860576631,0.0,0.23599333333333333
2024-01-05 15:15:00,0.7920347860576631,0.0,0.2910333333333333
2024-01-05 15:30:00,0.7920347860576631,0.0,0.19569999999999999
2024-01-05 15:45:00,0.7920347860576631,0.0,0.19476666666666667
2024-01-05 16:00:00,0.7920347860576631,0.0,0.3377
2024-01-05 16:15:00,0.7920347860576631,0.0,0.34603333333333336
2024-01-05 16:30:00,0.7920347860576631,0.0,0.4093666666666666
2024-01-05 16:45:00,0.1592069572115326,0.0,0.3033666666666667
2024-01-05 17:00:00,0.001,0.0,0.1827
2024-01-05 17:15:00,0.001,0.0,0.1827
2024-01-05 17:30:00,0.001,0.0,0.30670000000000003
2024-01-05 17:45:00,0.001,0.0,0.2860333333333333
2024-01-05 18:00:00,0.001,0.0,0.3713666666666667
2024-01-05 18:15:00,0.001,0.0,0.8424999999999999
2024-01-05 18:30:00,0.001,0.0,0.1827
2024-01-05 18:45:00,0.001,0.0,0.1827
2024-01-05 19:00:00,0.001,0.0,0.2653666666666667
2024-01-05 19:15:00,0.001,0.0,0.32736666666666664
2024-01-05 19:30:00,0.001,0.0,0.11442666666666666
2024-01-05 19:45:00,0.001,0.0,0.42106666666666664
2024-01-05 20:00:00,0.001,0.0,0.282
2024-01-05 20:15:00,0.001,0.0,0.1779294969490694
2024-01-05 20:30:00,0.001,0.0,0.23415707570600683
2024-01-05 20:45:00,0.001,0.0,0.4365570757060068
2024-01-05 21:00:00,0.001,0.0,0.5171904090393402
2024-01-05 21:15:00,0.001,0.0,0.6081904090393402
2024-01-05 21:30:00,0.001,0.0,0.6265237423726735
2024-01-05 21:45:00,0.001,0.0,0.49985707570600685
2024-01-05 22:00:00,0.001,0.0,0.42039040903934016
2024-01-05 22:15:00,0.001,0.0,0.45439040903934014
2024-01-05 22:30:00,0.001,0.0,0.4245237423726735
2024-01-05 22:45:00,0.001,0.0,0.4169237423726735
2024-01-05 23:00:00,0.001,0.0,0.5300570757060068
2024-01-05 23:15:00,0.001,0.0,0.6024294969490694
2024-01-05 23:30:00,0.001,0.0,0.42036666666666667
2024-01-05 23:45:00,0.001,0.0,0.5152333333333333
2024-01-06 00:00:00,0.001,0.0,0.4601
2024-01-06 00:15:00,0.001,0.0,0.39903333333333335
2024-01-06 00:30:00,0.001,0.0,0.30369999999999997
2024-01-06 00:45:00,0.001,0.0,0.4683666666666666
2024-01-06 01:00:00,0.001,0.0,0.46121774644058094
2024-01-06 01:15:00,0.001,0.0,0.38785707570600686
2024-01-06 01:30:00,0.001,0.0,0.5071904090393401
2024-01-06 01:45:00,0.001,0.0,0.3463237423726735
2024-01-06 02:00:00,0.001,0.0,0.1945237423726735
2024-01-06 02:15:00,0.001,0.0,0.21749232723147213
2024-01-06 02:30:00,0.001,0.0,0.3727
2024-01-06 02:45:00,0.001,0.0,0.7148333333333332
2024-01-06 03:00:00,0.001,0.0,0.3743666666666667
2024-01-06 03:15:00,0.001,0.0,0.7010733333333333
2024-01-06 03:30:00,0.001,0.0,0.047
2024-01-06 03:45:00,0.001,0.0,0.047
2024-01-06 04:00:00,0.001,0.0,0.6560666666666667
2024-01-06 04:15:00,0.001,0.0,0.237
2024-01-06 04:30:00,0.001,0.0,0.279
2024-01-06 04:45:00,0.001,0.0,0.225
2024-01-06 05:00:00,0.001,0.0,0.4468
2024-01-06 05:15:00,0.001,0.0,0.18026666666666666
2024-01-06 05:30:00,0.001,0.0,0.047
2024-01-06 05:45:00,0.001,0.0,0.5734666666666667
2024-01-06 06:00:00,0.001,0.0,0.5102666666666666
2024-01-06 06:15:00,0.001,0.0,0.26633333333333337
2024-01-06 06:30:00,0.001,0.0,0.047
2024-01-06 06:45:00,0.001,0.0,0.047
2024-01-06 07:00:00,0.001,0.0,0.5800666666666666
2024-01-06 07:15:00,0.001,0.0,0.047
2024-01-06 07:30:00,0.001,0.0,0.323
2024-01-06 07:45:00,0.001,0.0,0.43666666666666665
2024-01-06 08:00:00,0.001,0.0,0.06513333333333333
2024-01-06 08:15:00,0.001,0.0,0.05999999999999999
2024-01-06 08:30:00,0.001,0.0,0.05999999999999999
2024-01-06 08:45:00,0.001,0.0,0.05999999999999999
2024-01-06 09:00:00,0.001,0.0,0.15533333333333335
2024-01-06 09:15:00,0.001,0.0,0.4934
2024-01-06 09:30:00,0.001,0.0,0.18733333333333332
2024-01-06 09:45:00,0.001,0.0,0.047
2024-01-06 10:00:00,0.001,0.0,0.047
2024-01-06 10:15:00,0.001,0.0,0.047
2024-01-06 10:30:00,0.001,0.0,0.08366666666666665
2024-01-06 10:45:00,0.001,0.0,0.36533333333333334
2024-01-06 11:00:00,0.001,0.0,0.33
2024-01-06 11:15:00,0.001,0.0,0.08499999999999999
2024-01-06 11:30:00,0.001,0.0,0.047
2024-01-06 11:45:00,0.001,0.0,0.047
2024-01-06 12:00:00,0.001,0.0,0.08973333333333335
2024-01-06 12:15:00,0.001,0.0,0.24833333333333335
2024-01-06 12:30:00,0.001,0.0,0.33366666666666667
2024-01-06 12:45:00,0.001,0.0,0.23733333333333334
2024-01-06 13:00:00,0.001,0.0,0.05566666666666666
2024-01-06 13:15:00,0.001,0.0,0.047
2024-01-06 13:30:00,0.001,0.0,0.08366666666666665
2024-01-06 13:45:00,0.001,0.0,0.194
2024-01-06 14:00:00,0.001,0.0,0.21224724338965037
2024-01-06 14:15:00,0.001,0.0,0.2694904090393402
2024-01-06 14:30:00,0.001,0.0,0.1854904090393402
2024-01-06 14:45:00,0.001,0.0,0.0588237423726735
2024-01-06 15:00:00,0.001,0.0,0.18440791412422453
2024-01-06 15:15:00,0.001,0.0,0.27366666666666667
2024-01-06 15:30:00,0.001,0.0,0.32457649898302315
2024-01-06 15:45:00,0.001,0.0,0.4257570757060068
2024-01-06 16:00:00,0.001,0.0,0.7696237423726735
2024-01-06 16:15:00,0.001,0.0,0.24775707570600686
2024-01-06 16:30:00,0.001,0.0,0.21649040903934016
2024-01-06 16:45:00,0.001,0.0,0.27515707570600684
2024-01-06 17:00:00,0.001,0.0,0.292
2024-01-06 17:15:00,0.001,0.0,0.2632666666666667
2024-01-06 17:30:00,0.001,0.0,0.14833333333333334
2024-01-06 17:45:00,0.001,0.0,0.25
2024-01-06 18:00:00,0.001,0.0,0.1946
2024-01-06 18:15:00,0.001,0.0,0.3973333333333333
2024-01-06 18:30:00,0.001,0.0,0.3835647484745347
2024-01-06 18:45:00,0.001,0.0,0.44549040903934023
2024-01-06 19:00:00,0.001,0.0,0.3008237423726735
2024-01-06 19:15:00,0.001,0.0,0.4528237423726735
2024-01-06 19:30:00,0.001,0.0,0.4779570757060068
2024-01-06 19:45:00,0.001,0.0,0.38906283028240274
2024-01-06 20:00:00,0.001,0.0,0.8634
2024-01-06 20:15:00,0.001,0.0,0.7105333333333335
2024-01-06 20:30:00,0.001,0.0,0.4650904090393402
2024-01-06 20:45:00,0.001,0.0,0.24895707570600684
2024-01-06 21:00:00,0.001,0.0,0.40649040903934014
2024-01-06 21:15:00,0.001,0.0,0.3891570757060068
2024-01-06 21:30:00,0.001,0.0,0.2846904090393402
2024-01-06 21:45:00,0.001,0.0,0.7275570757060069
2024-01-06 22:00:00,0.001,0.0,0.6526904090393403
2024-01-06 22:15:00,0.001,0.0,0.3138237423726735
2024-01-06 22:30:00,0.001,0.0,0.4138237423726735
2024-01-06 22:45:00,0.001,0.0,0.5858393292654258
2024-01-06 23:00:00,0.001,0.0,0.39686666666666665
2024-01-06 23:15:00,0.001,0.0,0.6127333333333332
2024-01-06 23:30:00,0.001,0.0,0.4026666666666667
2024-01-06 23:45:00,0.001,0.0,0.2500589938981388
2024-01-07 00:00:00,0.001,0.0,0.21649040903934016
2024-01-07 00:15:00,0.001,0.0,0.9222237423726736
2024-01-07 00:30:00,0.001,0.0,0.2730237423726735
2024-01-07 00:45:00,0.001,0.0,0.1438237423726735
2024-01-07 01:00:00,0.001,0.0,0.21224724338965037
2024-01-07 01:15:00,0.001,0.0,0.18026666666666666
2024-01-07 01:30:00,0.001,0.0,0.48346666666666666
2024-01-07 01:45:00,0.001,0.0,0.1423333333333333
2024-01-07 02:00:00,0.001,0.0,0.21166666666666664
2024-01-07 02:15:00,0.001,0.0,0.22999999999999998
2024-01-07 02:30:00,0.001,0.0,0.202
2024-01-07 02:45:00,0.001,0.0,0.08833333333333333
2024-01-07 03:00:00,0.001,0.0,0.08366666666666665
2024-01-07 03:15:00,0.001,0.0,0.1423333333333333
2024-01-07 03:30:00,0.001,0.0,0.07233333333333333
2024-01-07 03:45:00,0.001,0.0,0.5035333333333334
2024-01-07 04:00:00,0.001,0.0,0.4262666666666667
2024-01-07 04:15:00,0.001,0.0,0.12966666666666668
2024-01-07 04:30:00,0.001,0.0,0.08366666666666665
2024-01-07 04:45:00,0.001,0.0,0.1423333333333333
2024-01-07 05:00:00,0.001,0.0,0.4468
2024-01-07 05:15:00,0.001,0.0,0.123
2024-01-07 05:30:00,0.001,0.0,0.3403333333333334
2024-01-07 05:45:00,0.001,0.0,0.22166666666666668
2024-01-07 06:00:00,0.001,0.0,0.08366666666666665
2024-01-07 06:15:00,0.001,0.0,0.15013333333333334
2024-01-07 06:30:00,0.001,0.0,0.05999999999999999
2024-01-07 06:45:00,0.001,0.0,0.05999999999999999
2024-01-07 07:00:00,0.001,0.0,0.24866666666666667
2024-01-07 07:15:00,0.001,0.0,0.40153333333333335
2024-01-07 07:30:00,0.001,0.0,1.0268666666666666
2024-01-07 07:45:00,0.001,0.0,0.14579999999999999
2024-01-07 08:00:00,0.001,0.0,0.05999999999999999
2024-01-07 08:15:00,0.001,0.0,0.05999999999999999
2024-01-07 08:30:00,0.001,0.0,0.08066666666666666
2024-01-07 08:45:00,0.001,0.0,0.3906
2024-01-07 09:00:00,0.001,0.0,0.27466666666666667
2024-01-07 09:15:00,0.001,0.0,0.1423333333333333
2024-01-07 09:30:00,0.001,0.0,0.047
2024-01-07 09:45:00,0.001,0.0,0.047
2024-01-07 10:00:00,0.001,0.0,0.047
2024-01-07 10:15:00,0.001,0.0,0.21933333333333332
2024-01-07 10:30:00,0.001,0.0,0.36666666666666664
2024-01-07 10:45:00,0.001,0.0,0.23099999999999998
2024-01-07 11:00:00,0.001,0.0,0.047
2024-01-07 11:15:00,0.001,0.0,0.047
2024-01-07 11:30:00,0.001,0.0,0.047
2024-01-07 11:45:00,0.001,0.0,0.14
2024-01-07 12:00:00,0.001,0.0,0.30666666666666664
2024-01-07 12:15:00,0.001,0.0,0.3323333333333333
2024-01-07 12:30:00,0.001,0.0,0.08499999999999999
2024-01-07 12:45:00,0.001,0.0,0.047
2024-01-07 13:00:00,0.001,0.0,0.047
2024-01-07 13:15:00,0.001,0.0,0.09866666666666667
2024-01-07 13:30:00,0.001,0.0,0.23866666666666667
2024-01-07 13:45:00,0.001,0.0,0.30233333333333334
2024-01-07 14:00:00,0.001,0.0,0.22748633129937962
2024-01-07 14:15:00,0.001,0.0,0.07691707570600684
2024-01-07 14:30:00,0.001,0.0,0.1945237423726735
2024-01-07 14:45:00,0.001,0.0,0.7379237423726736
2024-01-07 15:00:00,0.001,0.0,0.38619040903934015
2024-01-07 15:15:00,0.001,0.0,0.3553237423726735
2024-01-07 15:30:00,0.001,0.0,0.3904294969490694
2024-01-07 15:45:00,0.001,0.0,0.32236666666666663
2024-01-07 16:00:00,0.001,0.0,0.19569999999999999
2024-01-07 16:15:00,0.001,0.0,0.19136666666666666
2024-01-07 16:30:00,0.001,0.0,0.34336666666666665
2024-01-07 16:45:00,0.001,0.0,0.39749999999999996
2024-01-07 17:00:00,0.001,0.0,0.3543666666666666
2024-01-07 17:15:00,0.001,0.0,0.49369999999999997
2024-01-07 17:30:00,0.001,0.0,0.3796999999999999
2024-01-07 17:45:00,0.001,0.0,0.8367666666666665
2024-01-07 18:00:00,0.001,0.0,0.31816666666666665
2024-01-07 18:15:00,0.001,0.0,0.42269999999999996
2024-01-07 18:30:00,0.001,0.0,0.18348824949151157
2024-01-07 18:45:00,0.001,0.0,0.32005707570600683
2024-01-07 19:00:00,0.001,0.0,0.5055237423726735
2024-01-07 19:15:00,0.001,0.0,0.8293904090393401
2024-01-07 19:30:00,0.001,0.0,0.5145237423726735
2024-01-07 19:45:00,0.001,0.0,0.6303904090393401
2024-01-07 20:00:00,0.001,0.0,0.35301391005631705
2024-01-07 20:15:00,0.001,0.0,0.34605707570600686
2024-01-07 20:30:00,0.001,0.0,0.42862374237267353
2024-01-07 20:45:00,0.001,0.0,0.3444904090393402
2024-01-07 21:00:00,0.001,0.0,0.6646904090393402
2024-01-07 21:15:00,0.001,0.0,0.5464275787569374
2024-01-07 21:30:00,0.001,0.0,0.37315707570600687
2024-01-07 21:45:00,0.001,0.0,0.3008237423726735
2024-01-07 22:00:00,0.001,0.0,0.2328237423726735
2024-01-07 22:15:00,0.001,0.0,0.26495707570600685
2024-01-07 22:30:00,0.001,0.0,0.20239616361573606
2024-01-07 22:45:00,0.001,0.0,0.256
2024-01-07 23:00:00,0.001,0.0,0.16066666666666668
2024-01-07 23:15:00,0.001,0.0,0.047
2024-01-07 23:30:00,0.001,0.0,0.047
2024-01-07 23:45:00,0.001,0.0,0.11033333333333334
2024-01-08 00:00:00,0.001,0.0,0.2736666666666666
2024-01-08 00:15:00,0.001,0.0,0.27799999999999997
2024-01-08 00:30:00,0.001,0.0,0.202
2024-01-08 00:45:00,0.001,0.0,0.047
2024-01-08 01:00:00,0.001,0.0,0.047
2024-01-08 01:15:00,0.001,0.0,0.047
2024-01-08 01:30:00,0.001,0.0,0.19766666666666666
2024-01-08 01:45:00,0.001,0.0,0.3633333333333333
2024-01-08 02:00:00,0.001,0.0,0.21466666666666667
2024-01-08 02:15:00,0.001,0.0,0.08833333333333333
2024-01-08 02:30:00,0.001,0.0,0.047
2024-01-08 02:45:00,0.001,0.0,0.047
2024-01-08 03:00:00,0.001,0.0,0.08366666666666665
2024-01-08 03:15:00,0.001,0.0,0.307
2024-01-08 03:30:00,0.001,0.0,0.3436666666666667
2024-01-08 03:45:00,0.001,0.0,0.12966666666666668
2024-01-08 04:00:00,0.001,0.0,0.047
2024-01-08 04:15:00,0.001,0.0,0.047
2024-01-08 04:30:00,0.001,0.0,0.08366666666666665
2024-01-08 04:45:00,0.001,0.0,0.16766666666666669
2024-01-08 05:00:00,0.001,0.0,0.3403333333333334
2024-01-08 05:15:00,0.001,0.0,0.2723333333333333
2024-01-08 05:30:00,0.001,0.0,0.047
2024-01-08 05:45:00,0.001,0.0,0.047
2024-01-08 06:00:00,0.001,0.0,0.08366666666666665
2024-01-08 06:15:00,0.001,0.0,0.1423333333333333
2024-01-08 06:30:00,0.001,0.0,0.185
2024-01-08 06:45:00,0.001,0.0,0.392
2024-01-08 07:00:00,0.001,0.0,0.108
2024-01-08 07:15:00,0.001,0.0,0.047
2024-01-08 07:30:00,0.001,0.0,0.08366666666666665
2024-01-08 07:45:00,0.001,0.0,0.1423333333333333
2024-01-08 08:00:00,0.001,0.0,0.06766666666666668
2024-01-08 08:15:00,0.001,0.0,0.3286666666666667
2024-01-08 08:30:00,0.001,0.0,0.2886666666666667
2024-01-08 08:45:00,0.001,0.0,0.047
2024-01-08 09:00:00,0.001,0.0,0.08366666666666665
2024-01-08 09:15:00,0.001,0.0,0.1423333333333333
2024-01-08 09:30:00,0.001,0.0,0.047
2024-01-08 09:45:00,0.001,0.0,0.18133333333333335
